國立中央大學,文化脈絡中的數學,Week4-艾雪M C Escher及他的創作-1,https://www.youtube.com/embed/UFfCpIkurvI,Week1,http://ocw.ncu.edu.tw/ocwdata/1001-07015/01intro.pdf
國立中央大學,文化脈絡中的數學,Week8-高中數學的反省與回顧-1,https://www.youtube.com/embed/CSQWAKC4tHk,Week2,http://ocw.ncu.edu.tw/ocwdata/1001-07015/02stamp.pdf
國立中央大學,文化脈絡中的數學,Week16-  微積分之意義與價值-2,https://www.youtube.com/embed/TreXp72gMEs,Week3,http://ocw.ncu.edu.tw/ocwdata/1001-07015/03.math-vis-art.pdf
國立中央大學,文化脈絡中的數學,Week2-各週課程導讀,https://www.youtube.com/embed/4x30fFhewDI,Week4,http://ocw.ncu.edu.tw/ocwdata/1001-07015/04Escher.pdf
國立中央大學,文化脈絡中的數學,Week9-徐光啟與數學的最初的教材-2,https://www.youtube.com/embed/i9lCpI3FZUY,Week5,http://ocw.ncu.edu.tw/ocwdata/1001-07015/05Carroll-ppt.pdf
國立中央大學,文化脈絡中的數學,Week17- 一部小說《博士熱愛的算式》,https://www.youtube.com/embed/Wm-qryAQFvw,Week6,http://ocw.ncu.edu.tw/ocwdata/1001-07015/06-index.html
國立中央大學,文化脈絡中的數學,Week15-  從複數開始的科技文明-1,https://www.youtube.com/embed/mo1ZpSPns8I,Week8,http://ocw.ncu.edu.tw/ocwdata/1001-07015/08HiSchoolMath-ppt.pdf
國立中央大學,文化脈絡中的數學,Week1-修課說明,https://www.youtube.com/embed/C3sDA5VodvM,Week9,http://ocw.ncu.edu.tw/ocwdata/1001-07015/09Elements-ppt.pdf
國立中央大學,文化脈絡中的數學,Week6-看圖說故事 愛麗絲漫遊奇境-1,https://www.youtube.com/embed/OOG2paKdZQE,Week10,http://ocw.ncu.edu.tw/ocwdata/1001-07015/10text.pdf
國立中央大學,文化脈絡中的數學,Week9-徐光啟與數學的最初的教材-1,https://www.youtube.com/embed/N8rU9jICjJw,Week14,http://ocw.ncu.edu.tw/ocwdata/1001-07015/13Election.htm
國立中央大學,文化脈絡中的數學,Week17-談國中小基礎教育,https://www.youtube.com/embed/w1c5QnlwWHI,Week15,http://ocw.ncu.edu.tw/ocwdata/1001-07015/15text.pdf
國立中央大學,文化脈絡中的數學,Week3-數學觸發的視覺藝術-2,https://www.youtube.com/embed/mJaZ-T4hvMk,Week16,http://ocw.ncu.edu.tw/ocwdata/1001-07015/16CalcMeaning-ppt.pdf
國立中央大學,文化脈絡中的數學,Week5- 《手絹中的宇宙》作者 Martin Gardner,https://www.youtube.com/embed/ZcBcW3gGhVo,Week17,http://ocw.ncu.edu.tw/ocwdata/1001-07015/17doc-hong.html
國立中央大學,文化脈絡中的數學,Week15-  從複數開始的科技文明-2,https://www.youtube.com/embed/YP1qjyI-l4k,,
國立中央大學,文化脈絡中的數學,Week16-  微積分之意義與價值-1,https://www.youtube.com/embed/TcEhTiuAt9A,,
國立中央大學,文化脈絡中的數學,Week1-藉九年一貫數學課程綱要談數學是什麼,https://www.youtube.com/embed/GaZJEj298wI,,
國立中央大學,文化脈絡中的數學,Week8-高中數學的反省與回顧-2,https://www.youtube.com/embed/vkA33dvZG7o,,
國立中央大學,文化脈絡中的數學,Week14- 民主的意義和技術 關於選舉的數學理論-1,https://www.youtube.com/embed/n7SpbwI3xnU,,
國立中央大學,文化脈絡中的數學,Week4-艾雪M C Escher及他的創作-2,https://www.youtube.com/embed/MOATsnuIR2U,,
國立中央大學,文化脈絡中的數學,Week12- 一部劇本《Proof》,https://www.youtube.com/embed/L5UGYHzoukU,,
國立中央大學,文化脈絡中的數學,Week14- 民主的意義和技術 關於選舉的數學理論-2,https://www.youtube.com/embed/Jx7fFhHPZL0,,
國立中央大學,文化脈絡中的數學,Week5-卡洛傳記 《手絹中的宇宙The Universe in Handkerchief》,https://www.youtube.com/embed/Wt5W4U7dJxE,,
國立中央大學,文化脈絡中的數學,Week6-看圖說故事 愛麗絲漫遊奇境-2,https://www.youtube.com/embed/Ic9AlgtMDdo,,
國立中央大學,文化脈絡中的數學,Week2-從校園鐘聲談教育談生活談數學,https://www.youtube.com/embed/vku6ikzjVIA,,
國立中央大學,文化脈絡中的數學,Week3-數學觸發的視覺藝術-1,https://www.youtube.com/embed/0LcGorHdyOg,,
國立中央大學,史傳與人生,Week1 史記-2,https://www.youtube.com/embed/Hrvc0C0wbvM,,
國立中央大學,史傳與人生,Week1 史記-1,https://www.youtube.com/embed/CAb2bQ8Qz60,,
國立中央大學,史傳與人生,Week14 豪俠的人生-1,https://www.youtube.com/embed/RVKBVvtwF2k,,
國立中央大學,史傳與人生,Week11 武將的人生-2,https://www.youtube.com/embed/cyPfz6c0zlo,,
國立中央大學,史傳與人生,Week8 文臣的人生-4,https://www.youtube.com/embed/q2giWzyAzmI,,
國立中央大學,史傳與人生,Week11 武將的人生-1,https://www.youtube.com/embed/-xPXp0Q3GGI,,
國立中央大學,史傳與人生,Week7 文臣的人生-3,https://www.youtube.com/embed/d8Cea_mKXKY,,
國立中央大學,史傳與人生,Week9 謀士的人生,https://www.youtube.com/embed/F3CRn5X88f4,,
國立中央大學,史傳與人生,Week14 豪俠的人生-2,https://www.youtube.com/embed/AYkC8pK7MPg,,
國立中央大學,史傳與人生,Week13 隱者的人生,https://www.youtube.com/embed/V6lXuCIaWAY,,
國立中央大學,史傳與人生,Week4 賢能之宰輔 1,https://www.youtube.com/embed/x40I0hWglFE,,
國立中央大學,史傳與人生,Week6 文臣的人生-2,https://www.youtube.com/embed/S2cZCs8EQ6I,,
國立中央大學,史傳與人生,Week13 商人的人生,https://www.youtube.com/embed/TljVoudAuss,,
國立中央大學,史傳與人生,Week12 武將的人生-4,https://www.youtube.com/embed/ldiAYqmL1YA,,
國立中央大學,史傳與人生,Week10 辯士的人生,https://www.youtube.com/embed/Eu1jrBQfHbc,,
國立中央大學,史傳與人生,Week6 文臣的人生-1,https://www.youtube.com/embed/8Xgx1Zr8jqM,,
國立中央大學,史傳與人生,Week2 統治者的人生-2,https://www.youtube.com/embed/r8hWLDBd2ow,,
國立中央大學,史傳與人生,Week2 統治者的人生-1,https://www.youtube.com/embed/QXIdZSAiHyI,,
國立中央大學,史傳與人生,Weel4 賢能之宰輔-2,https://www.youtube.com/embed/eEENcTq57ik,,
國立中央大學,史傳與人生,Week12 武將的人生-3,https://www.youtube.com/embed/mIObQO7qGWI,,
國立中央大學,史傳與人生,Week5 重利祿之宰輔-2,https://www.youtube.com/embed/Ih_59j3j_qM,,
國立中央大學,史傳與人生,Week5 重利祿之宰輔-1,https://www.youtube.com/embed/H0yqRjU5szE,,
國立中央大學,史傳與人生,Week3 統治者的人生 3,https://www.youtube.com/embed/sW5FtADGR_Q,,
國立中央大學,史傳與現代生活,第十九講,https://www.youtube.com/embed/qTGFYmRglTU,第一講,http://ocw.ncu.edu.tw/ocwdata/11001/ch01.pdf
國立中央大學,史傳與現代生活,第十七講,https://www.youtube.com/embed/_AMtGbx_mV4,第二講,http://ocw.ncu.edu.tw/ocwdata/11001/ch02.pdf
國立中央大學,史傳與現代生活,第八、九講,https://www.youtube.com/embed/jdx_AiknP3c,第三講,http://ocw.ncu.edu.tw/ocwdata/11001/ch03.pdf
國立中央大學,史傳與現代生活,第十講_2,https://www.youtube.com/embed/V3952ztZHaU,第四講,http://ocw.ncu.edu.tw/ocwdata/11001/ch04.pdf
國立中央大學,史傳與現代生活,第十七、十八講 _2,https://www.youtube.com/embed/y-CDjXJHEsg,第八講,http://ocw.ncu.edu.tw/ocwdata/11001/ch08.pdf
國立中央大學,史傳與現代生活,第十九、二十講,https://www.youtube.com/embed/iBG2vJ4re3w,第九講,http://ocw.ncu.edu.tw/ocwdata/11001/ch09.pdf
國立中央大學,史傳與現代生活,第十五、十六講,https://www.youtube.com/embed/m9dmOqNUsvU,第十講,http://ocw.ncu.edu.tw/ocwdata/11001/ch10.pdf
國立中央大學,史傳與現代生活,第一、二講,https://www.youtube.com/embed/U-eK3iyCKn4,第十一講,http://ocw.ncu.edu.tw/ocwdata/11001/ch11.pdf
國立中央大學,史傳與現代生活,第十四講,https://www.youtube.com/embed/S2i9Z1hmMqA,第十二講,http://ocw.ncu.edu.tw/ocwdata/11001/ch12.pdf
國立中央大學,史傳與現代生活,第九講_1,https://www.youtube.com/embed/IaFutA_osm4,第十三講,http://ocw.ncu.edu.tw/ocwdata/11001/ch13.pdf
國立中央大學,史傳與現代生活,第九講_2,https://www.youtube.com/embed/7QmFytscWtI,第十四講,http://ocw.ncu.edu.tw/ocwdata/11001/ch14.pdf
國立中央大學,史傳與現代生活,第十、十二講,https://www.youtube.com/embed/aNkn1ulsSVY,第十五講,http://ocw.ncu.edu.tw/ocwdata/11001/ch15.pdf
國立中央大學,史傳與現代生活,第四講_2,https://www.youtube.com/embed/YSfs-ydk794,第十六講,http://ocw.ncu.edu.tw/ocwdata/11001/ch16.pdf
國立中央大學,史傳與現代生活,第十七、十八講 _3,https://www.youtube.com/embed/P3IwWhzZgG8,第十八講,http://ocw.ncu.edu.tw/ocwdata/11001/ch18.pdf
國立中央大學,史傳與現代生活,第十七、十八講 _1,https://www.youtube.com/embed/svHMCMOQF18,第十九講,http://ocw.ncu.edu.tw/ocwdata/11001/ch19.pdf
國立中央大學,史傳與現代生活,第十講_1,https://www.youtube.com/embed/BGlO--V-2-4,第二十講,http://ocw.ncu.edu.tw/ocwdata/11001/ch20.pdf
國立中央大學,史傳與現代生活,第十一、十三講,https://www.youtube.com/embed/962A_k-eXfs,,
國立中央大學,史傳與現代生活,第十、十一講,https://www.youtube.com/embed/ahgtE01gLY4,,
國立中央大學,史傳與現代生活,第三講,https://www.youtube.com/embed/uQcy1ziDB54,,
國立中央大學,史傳與現代生活,第四講_1,https://www.youtube.com/embed/kvjttWlpmd4,,
國立中央大學,史傳與現代生活,第二、三講,https://www.youtube.com/embed/_uDD4vosOFY,,
國立中央大學,行星科學導論,2-1月球,https://www.youtube.com/embed/p2olpvtqwg0,,
國立中央大學,行星科學導論,9-2統整與複習,https://www.youtube.com/embed/-Pxtwbhdvk8,,
國立中央大學,行星科學導論,5-4火星,https://www.youtube.com/embed/TmeSSUnIoXw,,
國立中央大學,行星科學導論,2-3月球,https://www.youtube.com/embed/bzIS7nTgrx8,,
國立中央大學,行星科學導論,1-2行星科學歷史回顧,https://www.youtube.com/embed/-56W3Z4LD-4,,
國立中央大學,行星科學導論,5-2火星,https://www.youtube.com/embed/XF1WRiAXcQQ,,
國立中央大學,行星科學導論,8-1 Rings and satellites,https://www.youtube.com/embed/M2mbht2vU-w,,
國立中央大學,行星科學導論,3-1水星,https://www.youtube.com/embed/syjnywbr4w4,,
國立中央大學,行星科學導論,2-4月球,https://www.youtube.com/embed/wMquAw4yWYs,,
國立中央大學,行星科學導論,5-1火星,https://www.youtube.com/embed/Sq9l8yBEvo4,,
國立中央大學,行星科學導論,1-1行星科學歷史回顧,https://www.youtube.com/embed/P8dMTY_xgYg,,
國立中央大學,行星科學導論,3-2水星,https://www.youtube.com/embed/vjX21WOPkGI,,
國立中央大學,行星科學導論,8-2Rings and satellites,https://www.youtube.com/embed/rEXOooJMfOM,,
國立中央大學,行星科學導論,7-1Jovian Planets類木行星,https://www.youtube.com/embed/aQt0NnIbzmM,,
國立中央大學,行星科學導論,7-2Jovian Planets類木行星,https://www.youtube.com/embed/mgo7zuZX-gs,,
國立中央大學,行星科學導論,5-6火星,https://www.youtube.com/embed/ATe1eCrNjpY,,
國立中央大學,行星科學導論,9-4統整與複習,https://www.youtube.com/embed/e1XoHqFXZok,,
國立中央大學,行星科學導論,4-2金星,https://www.youtube.com/embed/BYH9OuyS7Ic,,
國立中央大學,行星科學導論,4-4金星,https://www.youtube.com/embed/B1ZeTZejl8c,,
國立中央大學,行星科學導論,5-3火星,https://www.youtube.com/embed/OqHhu52GN_Y,,
國立中央大學,行星科學導論,6-MSL,https://www.youtube.com/embed/relAPRqaAVI,,
國立中央大學,行星科學導論,2-月球 3,https://www.youtube.com/embed/R2Xe-DxScZs,,
國立中央大學,行星科學導論,4-1金星,https://www.youtube.com/embed/BOP_OepF_fk,,
國立中央大學,行星科學導論,4-3金星,https://www.youtube.com/embed/uQYWdkghwOo,,
國立中央大學,行星科學導論,9-1統整與複習,https://www.youtube.com/embed/A5aUJywi1lY,,
國立中央大學,行星科學導論,5-5火星,https://www.youtube.com/embed/bKyOBsO3HKo,,
國立中央大學,行星科學導論,9-3統整與複習,https://www.youtube.com/embed/VyBfGs9xvEU,,
國立中央大學,岩石力學,岩石力學 董家鈞教授 岩體分類法－分類法Q system64027 20100409 2,https://www.youtube.com/embed/r5Yi55vpX2I,1-1~1-3,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100224.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 岩石的張力試驗64027 20100421 2,https://www.youtube.com/embed/JTTkUiPqVAo,2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100226.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 Shear testing剪力試驗64027 20100430 2,https://www.youtube.com/embed/bjNDiKEvxOc,3-1~3-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100224.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 單壓情況下的岩石行為64027 20100416 1,https://www.youtube.com/embed/VNg-zeNdwoM,4,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100305.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 現地應力量測方法之計算－Hydraulic fracture水利破裂法64027 20100528,https://www.youtube.com/embed/bvCoMvJBOGc,5-1~5-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100310.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 岩石徑性試驗機之影響64027 20100421 1,https://www.youtube.com/embed/8uRHP48SMLI,6,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100312.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授  應力與應變－彈性常數64027 20100312,https://www.youtube.com/embed/S3s6_xWQIQ8,7-1~7-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100317.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 三維應力分析：應力不變量、軸差應力、應力變化64027 20100303 2,https://www.youtube.com/embed/tRoRH3w9G9c,8-1~8-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100319.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 填充物節理的力學行為64027 20100514,https://www.youtube.com/embed/DTKMuKqZ110,9,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100324&26.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 單壓情況下的岩石行為64027 20100416 2,https://www.youtube.com/embed/BCqdsOM512k,10-1~10-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100331.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 主應力方向之判定64027 20100521,https://www.youtube.com/embed/3QhyL1OzlRs,11-1~11-2 ,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100407.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 現地應力量測方法之概念與原理64027 20100526,https://www.youtube.com/embed/FbLNEzTTE9k,12-1~12-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100409.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 岩石的強度與變形64027 20100414 1,https://www.youtube.com/embed/tbL5M4x53Iw,13-1~13-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100414.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 岩體的現地應力的影響因素64027 20100519,https://www.youtube.com/embed/1eGOWUtD9J0,14-1~14-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100416.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 現地應力量測方法之計算64027 20100604,https://www.youtube.com/embed/w-HLU24_pEM,15-1~15-2,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100421.pdf
國立中央大學,岩石力學,岩石力學 董家鈞教授 課程重點統整64027 20100430 1,https://www.youtube.com/embed/TJhUw7xSC7g,16,http://ocw.ncu.edu.tw/ocwdata/64027/64027-20100423.pdf
